amount,wallet_age_days,daily_txn_count,kyc_status,unusual_time,email_valid,device_new,geo_mismatch,network_flag,label
69759,1068,7,0,1,0,0,1,1,1
8326,418,9,1,0,0,0,0,1,1
535,1143,12,1,0,1,1,1,1,0
40262,34,1,0,0,0,1,0,1,1
1302,1348,3,0,1,1,0,0,1,0
78138,1398,7,0,1,1,0,1,1,1
6504,341,4,1,1,1,1,0,1,0
933,364,2,0,1,0,1,0,1,1
63094,1385,8,0,0,1,0,0,1,0
993,827,4,0,1,0,0,1,1,1
1526,134,11,1,1,1,0,1,1,0
4274,1061,1,1,0,0,1,0,1,1
6884,169,8,1,1,1,0,0,1,0
6475,775,6,0,1,1,0,1,1,1
624,523,8,0,0,1,1,1,1,1
1336,1198,8,1,0,1,0,0,1,0
1339,312,11,1,0,1,1,1,1,0
9084,1215,1,0,1,1,0,1,1,1
726,927,8,0,0,1,1,0,1,0
5588,1256,3,0,0,1,0,0,1,0
41975,1142,3,1,0,0,0,1,1,1
765,1132,3,0,1,0,1,0,1,1
8125,454,2,0,0,1,0,0,1,0
661,274,10,0,0,1,1,0,1,1
1737,737,7,1,0,1,0,1,1,0
6576,850,7,1,0,1,1,0,1,0
21232,452,2,1,0,0,1,1,1,0
55069,409,9,1,0,1,1,1,1,1
95205,228,10,0,1,0,1,1,1,1
5916,888,8,1,0,0,1,0,1,1
2014,163,2,1,1,1,1,0,1,0
4898,264,3,0,0,0,1,0,1,1
815,352,5,1,1,0,1,1,1,1
6952,1266,9,1,0,1,0,0,1,0
4896,1130,11,1,0,0,1,1,1,1
1101,1384,3,0,0,0,1,1,1,1
16103,1432,7,0,1,1,0,0,1,1
3932,699,3,1,1,1,1,1,1,1
1381,1246,9,1,1,0,1,1,1,1
55440,575,6,0,1,1,1,1,1,1
63251,557,11,0,0,0,0,1,1,1
51013,388,5,1,0,0,0,1,1,1
14354,320,9,0,1,1,1,0,1,1
8161,1349,4,0,0,0,1,0,1,1
2338,1307,12,0,1,1,1,0,1,1
48343,343,7,1,0,0,1,0,1,1
84396,212,12,0,0,1,1,1,1,1
5655,1057,1,1,1,0,1,1,1,1
32873,1086,1,0,1,0,0,0,1,1
34747,539,5,0,1,1,0,0,1,1
1379,502,1,0,1,0,1,1,1,1
3036,97,6,0,0,0,1,1,1,1
8153,706,4,1,1,0,1,1,1,1
2698,1261,2,0,0,0,0,0,1,0
31306,766,8,0,0,1,1,0,1,0
7938,220,11,1,1,1,0,0,1,0
4408,1081,1,1,1,0,0,0,1,0
3310,1020,8,1,0,1,0,0,1,0
5502,1432,7,1,1,0,0,0,1,0
9317,750,4,0,0,0,0,0,1,0
26012,869,8,0,0,1,0,0,1,0
7210,1046,10,0,0,0,0,0,1,1
4691,1433,4,1,1,1,1,0,1,0
1355,792,9,0,1,1,1,0,1,1
8123,916,11,1,1,1,1,1,1,1
29091,912,7,0,0,0,0,1,1,1
13053,1281,4,0,1,0,1,1,1,1
779,25,3,1,1,0,0,0,1,0
17563,840,4,0,0,1,1,1,1,1
1094,451,7,1,0,0,0,0,1,0
1318,827,2,1,1,0,0,0,1,0
19019,1253,5,0,0,1,1,0,1,1
5735,105,3,0,0,1,0,1,1,0
4213,1275,2,0,0,0,1,0,1,1
26872,1019,10,1,1,1,0,1,1,1
52853,98,7,1,0,1,1,0,1,0
5955,1134,11,1,0,1,1,0,1,0
49980,1383,8,0,0,0,0,0,1,1
439,713,4,0,0,1,0,0,1,0
21740,1185,8,1,0,0,0,0,1,0
56965,437,8,1,0,1,1,1,1,0
3309,139,2,0,1,1,1,0,1,0
1948,753,5,1,0,1,1,0,1,0
74299,278,7,1,1,0,1,1,1,1
58692,871,11,1,1,0,1,1,1,1
3712,539,4,1,0,1,1,1,1,0
329,2,3,1,1,0,1,1,1,1
27277,630,12,1,0,1,1,1,1,0
1418,466,7,1,1,1,1,1,1,0
84772,1384,12,1,0,1,1,1,1,1
8851,1452,6,0,1,1,1,1,1,1
18760,1408,4,0,1,1,1,0,1,0
3316,227,10,1,0,0,1,1,1,1
6818,257,9,0,1,0,0,0,1,1
9116,113,11,1,0,1,0,1,1,0
415,90,1,1,1,1,1,1,1,1
6573,1297,1,1,1,1,1,0,1,0
261,947,7,1,0,1,0,0,1,0
449,726,12,1,1,1,1,1,1,1
2685,1193,1,1,1,1,0,0,1,0
6614,770,11,1,0,1,1,0,1,1
1405,153,8,1,0,1,0,0,1,0
6892,1235,4,0,0,1,0,1,1,1
936,967,3,1,1,1,1,0,1,0
963,327,3,1,0,1,1,1,1,1
3917,1223,8,0,0,0,1,1,1,1
90997,812,5,1,0,0,1,0,1,1
50877,957,4,0,1,1,0,1,1,1
1541,119,2,1,0,0,1,1,1,0
25715,639,12,1,1,1,0,0,1,0
2942,1150,6,0,1,0,0,0,1,1
43906,1270,10,1,1,0,0,1,1,1
3188,265,7,1,0,1,1,1,1,0
1623,870,2,1,0,1,1,0,1,0
4587,398,1,0,0,1,0,0,1,0
1858,789,11,1,0,0,1,1,1,1
1419,610,6,1,1,0,1,0,1,1
5175,803,5,0,1,0,0,1,1,1
50957,263,8,0,1,0,1,1,1,1
1691,1335,12,0,1,0,0,1,1,1
64659,1101,2,0,1,0,1,1,1,1
1595,242,8,0,1,0,1,0,1,1
3323,550,5,1,0,0,0,0,1,0
6722,237,12,1,1,0,0,0,1,0
325,719,3,1,0,0,1,0,1,0
6782,637,5,1,1,1,0,0,1,0
1215,626,9,0,0,1,1,1,1,1
3331,1221,6,1,0,0,0,0,1,0
37882,897,10,1,1,0,0,1,1,1
8915,310,4,1,0,1,1,1,1,0
11379,1264,6,1,0,0,0,0,1,0
572,1324,9,0,1,0,1,0,1,1
5882,60,1,1,1,0,0,0,1,0
14575,1267,8,1,0,1,0,1,1,0
1712,1040,4,1,1,0,0,1,1,1
697,1404,2,1,0,0,0,0,1,0
1211,6,1,1,0,0,1,1,1,1
58741,1415,1,1,0,1,1,1,1,0
96870,652,6,1,0,1,1,0,1,0
311,903,6,1,0,1,0,1,1,0
5306,642,1,1,0,1,1,0,1,0
1384,14,6,0,1,1,1,0,1,1
753,1320,12,1,0,0,1,1,1,1
70748,1069,8,0,0,1,1,0,1,1
22006,95,2,1,1,0,1,1,1,1
1182,739,5,0,0,1,1,1,1,1
1219,1060,7,0,0,0,1,0,1,1
83305,450,4,0,1,0,1,0,1,1
8953,1221,8,1,1,1,1,1,1,1
19488,1050,6,0,0,0,1,0,1,1
1931,63,6,1,1,0,1,0,1,0
91315,456,5,0,1,1,1,1,1,1
19643,977,3,0,1,0,0,0,1,1
3139,503,11,1,1,0,1,1,1,1
1400,378,7,0,0,1,1,1,1,1
4910,561,11,0,1,1,0,0,1,1
892,903,2,0,1,1,1,1,1,1
5387,889,6,0,0,0,1,1,1,1
9467,513,7,1,1,1,0,1,1,1
2559,915,1,0,0,0,1,0,1,1
1283,672,9,1,0,0,0,0,1,0
64140,1366,9,1,0,1,0,0,1,1
48246,947,1,0,0,0,1,1,1,1
1352,1328,12,0,0,1,1,0,1,1
8584,1431,7,1,0,1,0,1,1,0
5493,662,10,1,0,0,0,1,1,1
91897,402,1,0,1,1,0,0,1,1
85371,352,4,1,1,0,0,1,1,1
1159,133,2,1,1,0,1,0,1,1
1770,1302,3,1,1,1,1,1,1,1
6537,1465,9,0,0,0,1,1,1,1
22636,1194,7,1,0,1,0,0,1,0
14182,1358,11,0,1,1,0,1,1,1
1589,132,10,1,1,0,0,0,1,0
14311,536,4,0,1,1,0,1,1,1
2816,1055,6,1,1,0,0,1,1,0
690,574,2,0,1,1,1,1,1,1
8773,36,1,0,0,1,1,0,1,1
573,21,3,1,0,0,1,0,1,0
7899,1291,11,0,0,1,0,1,1,1
59305,547,5,1,0,0,0,1,1,1
1330,152,12,1,1,0,0,0,1,0
4022,741,3,0,0,1,1,1,1,1
2675,313,12,1,0,1,0,0,1,0
7026,1032,6,0,0,1,1,0,1,0
3172,1034,7,1,0,1,0,0,1,0
2067,660,2,0,1,1,1,1,1,1
3407,135,11,0,0,1,1,1,1,1
77718,279,4,1,0,1,1,0,1,1
22538,730,6,1,0,1,0,0,1,0
4735,992,11,1,0,1,1,1,1,0
9067,9,8,1,0,1,1,1,1,0
1825,483,10,1,1,1,1,1,1,1
9698,285,11,0,0,0,1,0,1,1
1551,1343,1,0,1,0,0,0,1,1
12712,365,4,0,1,1,0,1,1,1
58828,476,2,0,1,1,1,1,1,1
37628,472,11,0,0,0,0,0,1,1
2021,200,9,1,1,0,0,0,1,0
1161,1492,7,0,0,1,1,0,1,1
1875,1239,7,0,0,0,1,0,1,1
46068,131,10,0,0,0,1,1,1,1
6471,873,11,1,0,0,1,1,1,1
8658,1050,4,1,0,1,0,1,1,0
1116,1003,3,1,0,1,1,0,1,0
20459,182,5,0,1,0,0,0,1,1
819,597,2,1,0,0,1,0,1,1
90739,1132,7,1,1,0,1,0,1,1
8344,1296,10,1,1,0,0,0,1,1
14468,967,2,0,0,0,1,1,1,1
199,43,12,0,0,0,0,1,1,1
12419,1262,10,1,1,1,0,1,1,0
5997,1433,8,0,0,0,1,0,1,1
373,416,7,0,1,1,0,1,1,1
1784,1044,4,1,0,1,1,1,1,0
1473,730,8,0,0,0,0,0,1,0
25642,775,11,0,1,1,0,0,1,1
112,1014,3,1,1,0,1,1,1,1
5847,580,2,1,0,1,1,1,1,0
3214,357,3,1,0,0,0,0,1,0
99879,670,1,0,0,0,1,1,1,1
25876,701,1,1,1,0,0,0,1,0
63231,379,2,1,0,1,0,1,1,0
1686,333,3,0,1,0,0,1,1,1
8105,1239,2,0,0,0,1,0,1,1
82623,219,5,1,1,1,0,0,1,0
1563,151,11,1,1,1,1,0,1,0
9879,306,3,1,0,0,0,1,1,0
15289,403,6,1,1,1,1,1,1,0
1538,708,3,0,1,0,1,1,1,1
21028,94,7,1,1,0,1,0,1,0
976,1404,1,0,1,0,1,1,1,1
8455,55,6,1,0,0,1,1,1,1
73533,742,4,0,1,0,1,1,1,1
1074,218,12,1,1,0,1,1,1,1
69020,197,7,0,1,1,1,0,1,1
328,1114,1,1,1,0,0,1,1,0
1023,882,7,0,1,1,1,1,1,1
79373,1057,8,0,1,1,0,0,1,1
8687,1375,4,0,0,1,0,1,1,1
8579,566,6,0,0,1,0,0,1,1
95295,986,12,1,1,0,1,0,1,1
42257,1425,11,0,0,1,1,1,1,1
74460,269,7,0,1,1,0,0,1,1
63289,1405,6,0,0,0,1,0,1,1
5396,1310,9,0,1,0,0,1,1,1
70864,977,9,1,1,1,1,1,1,1
49330,1388,11,0,0,1,1,1,1,1
8890,904,9,0,1,0,1,0,1,1
631,91,6,0,1,1,1,1,1,1
75193,1415,7,0,0,1,0,1,1,1
8920,86,7,1,1,1,1,1,1,0
180,1447,8,0,1,0,0,1,1,1
3068,1337,4,0,0,0,1,0,1,1
21437,1290,1,0,0,1,0,0,1,0
2637,1164,6,0,0,1,0,0,1,0
7954,244,12,1,1,1,1,0,1,1
175,689,9,0,1,1,0,0,1,1
902,698,3,1,1,0,0,1,1,0
1887,219,5,1,1,1,0,0,1,0
9124,353,11,0,0,1,0,1,1,1
732,828,3,0,0,0,0,1,1,1
9933,530,8,0,1,1,0,0,1,0
6206,1256,11,0,1,0,1,1,1,1
7912,648,8,1,0,1,0,0,1,0
48908,1102,8,0,0,0,1,1,1,1
87717,732,11,1,0,1,1,0,1,1
4393,340,12,1,1,0,1,0,1,1
87784,648,1,0,1,0,0,0,1,1
45421,469,8,1,1,1,0,0,1,0
40331,272,10,1,1,0,1,0,1,1
25458,26,7,0,1,1,0,1,1,1
21343,758,5,0,1,0,0,1,1,1
518,994,4,1,1,0,0,1,1,1
632,154,5,0,0,1,0,1,1,0
7142,1135,5,1,1,0,1,0,1,0
4796,236,6,0,1,0,0,0,1,1
6227,137,11,1,1,1,0,1,1,0
9534,1148,5,0,0,0,1,0,1,1
2048,1161,6,0,1,0,1,1,1,1
91125,1071,11,0,0,0,1,1,1,1
12381,1048,1,1,1,0,0,1,1,0
972,771,8,1,1,1,1,1,1,0
7481,1091,6,1,1,0,0,1,1,0
5302,555,12,1,0,1,1,1,1,0
375,857,5,0,0,1,1,0,1,1
2585,525,4,0,1,0,0,0,1,1
996,998,5,0,1,0,0,0,1,1
405,206,1,1,0,0,1,0,1,0
3107,424,12,1,0,0,0,1,1,1
58697,1206,2,0,0,0,0,0,1,1
6675,938,8,0,1,1,0,1,1,1
1754,1028,12,0,1,0,1,0,1,1
239,442,2,1,1,0,1,0,1,0
4004,363,6,1,1,0,0,1,1,0
6143,900,8,1,0,1,1,1,1,0
213,651,5,0,1,0,1,0,1,1
99102,711,12,1,1,1,1,1,1,1
24847,1036,3,0,1,0,0,1,1,1
28186,942,4,0,1,1,0,1,1,1
10057,1371,3,1,0,1,0,0,1,0
18808,1285,2,1,1,1,1,0,1,0
17844,394,8,0,0,1,1,0,1,0
3073,1449,12,1,0,1,0,1,1,0
1346,1454,10,1,0,0,0,1,1,1
1663,1325,11,1,1,1,0,0,1,0
72187,627,8,0,0,1,0,1,1,1
1598,785,8,1,1,1,0,0,1,0
8754,834,6,0,0,0,0,0,1,1
5528,1463,6,0,1,0,0,0,1,1
1489,1382,7,1,0,0,0,1,1,0
641,974,9,1,0,1,1,1,1,0
113,262,11,0,0,0,1,0,1,1
869,1099,1,0,0,1,0,0,1,1
9815,1318,7,0,1,0,1,1,1,1
3920,1283,4,0,1,0,1,1,1,1
15081,934,10,0,0,1,1,1,1,1
1122,676,1,1,0,0,0,0,1,0
98193,276,5,1,0,0,0,1,1,1
8651,12,2,1,0,1,0,1,1,0
8849,685,4,0,0,1,1,1,1,1
65127,438,4,0,1,1,0,0,1,1
73961,106,5,0,1,0,1,0,1,1
171,720,9,0,1,0,0,0,1,1
8246,566,2,0,1,1,1,0,1,0
2219,742,5,0,0,0,1,0,1,1
1273,258,3,1,1,1,0,0,1,0
4631,892,2,0,1,0,1,0,1,1
9146,621,6,1,1,1,1,1,1,0
5218,1013,7,1,0,0,0,0,1,0
2263,79,9,0,0,0,0,1,1,1
49351,755,5,0,1,0,0,0,1,1
1504,439,6,1,1,1,1,0,1,0
1654,1299,10,1,1,0,1,1,1,1
47310,1240,7,1,0,0,0,0,1,0
91674,1004,8,0,1,1,1,1,1,1
1115,773,9,0,1,0,1,0,1,1
7083,1376,5,1,1,0,0,1,1,0
2594,660,6,1,0,0,1,0,1,0
29909,419,1,0,0,1,1,1,1,1
8517,820,10,1,1,1,0,1,1,0
71067,506,8,0,0,1,0,1,1,1
8649,724,6,0,1,1,0,0,1,0
124,310,3,0,0,0,1,0,1,1
7104,439,1,1,0,1,1,1,1,0
4634,805,5,1,0,0,0,0,1,0
50887,1019,10,0,0,0,1,1,1,1
64684,94,1,1,0,1,0,0,1,0
3725,912,8,0,0,0,0,1,1,1
9546,16,8,0,0,1,0,1,1,1
25480,801,11,0,1,1,1,0,1,1
472,390,7,1,0,1,1,1,1,0
91564,797,12,0,1,0,0,1,1,1
7798,407,8,0,0,0,1,1,1,1
4816,347,5,0,0,1,0,1,1,0
51748,412,12,0,1,1,0,0,1,1
758,1432,10,0,1,1,1,1,1,1
71105,1500,10,0,0,1,0,0,1,1
65550,1348,6,0,1,0,1,1,1,1
892,99,4,0,1,0,0,0,1,1
6268,1455,6,1,0,0,1,1,1,0
1502,590,5,0,0,1,1,1,1,1
1236,305,8,0,0,1,1,1,1,1
1222,905,9,0,0,1,1,1,1,1
1985,1231,1,0,0,1,0,1,1,0
39343,1115,10,1,0,0,1,0,1,1
1100,1039,6,0,1,0,0,1,1,1
1885,1329,3,1,0,1,0,0,1,0
1405,868,4,0,0,1,1,0,1,0
288,1079,1,1,0,0,1,1,1,0
5234,205,11,0,1,1,1,0,1,1
5692,562,12,1,0,1,1,1,1,0
28740,572,1,1,1,1,0,1,1,0
5116,603,9,0,1,1,0,0,1,1
15889,533,10,1,1,0,1,1,1,1
81131,1412,10,0,1,1,0,1,1,1
8001,970,4,0,1,0,0,1,1,1
9331,296,9,0,0,0,1,1,1,1
97821,547,12,0,1,0,1,1,1,1
2195,964,5,0,0,0,1,0,1,1
1373,1201,2,1,0,1,1,1,1,0
31577,1098,6,0,1,1,1,0,1,1
56980,1213,4,0,0,1,1,1,1,1
1339,1174,8,0,1,1,0,0,1,0
9477,332,8,1,0,0,0,1,1,0
254,646,10,0,1,0,1,0,1,1
97673,242,11,0,0,0,0,1,1,1
1023,432,11,1,1,0,1,1,1,1
5291,149,12,1,0,0,1,1,1,1
4277,1050,4,1,1,1,1,0,1,0
50780,931,1,0,0,0,0,1,1,1
8301,680,7,1,0,1,1,0,1,0
20465,970,2,0,1,1,0,1,1,1
735,709,12,0,0,0,1,1,1,1
5297,328,9,0,0,0,1,1,1,1
4825,1269,12,0,0,1,1,0,1,1
1675,454,8,1,0,0,1,1,1,1
880,1397,12,1,1,0,0,1,1,1
1709,1487,6,0,1,0,1,1,1,1
322,971,3,0,0,0,1,0,1,1
37162,398,6,0,0,1,0,1,1,1
31764,1364,6,0,0,0,0,0,1,0
1930,1212,10,0,1,0,1,1,1,1
663,1382,8,0,0,1,0,1,1,0
1995,213,9,0,1,1,0,1,1,1
2212,1454,7,0,1,0,1,0,1,1
9705,1163,1,0,0,1,0,1,1,0
12129,611,6,0,0,1,0,1,1,0
1303,292,9,1,1,0,1,0,1,1
897,1348,11,0,1,1,1,1,1,1
964,1287,8,1,0,1,1,1,1,0
257,1171,3,0,0,0,1,0,1,1
4611,335,4,1,1,1,0,1,1,0
91082,1077,12,0,1,0,0,0,1,1
48165,1109,11,0,0,1,1,0,1,1
32867,502,2,1,1,1,0,0,1,0
595,971,10,0,0,1,1,0,1,1
55999,989,8,1,1,1,1,1,1,1
10148,868,6,0,0,1,1,0,1,0
8384,1336,1,0,1,0,0,1,1,1
9336,1190,7,0,1,0,1,1,1,1
4573,590,7,1,0,0,0,1,1,0
9308,578,11,1,0,1,0,1,1,0
1139,519,6,1,0,1,0,1,1,0
709,1366,8,0,1,1,0,0,1,0
95116,913,8,0,1,1,1,0,1,1
71867,1016,4,0,0,0,0,0,1,1
8464,231,4,1,1,1,1,0,1,0
2437,1500,3,0,0,1,0,0,1,1
2473,354,1,0,0,1,1,0,1,1
69832,1157,4,1,1,1,1,1,1,1
31177,1483,7,1,0,0,1,0,1,0
62186,1274,9,0,0,0,1,1,1,1
86431,421,11,0,1,0,1,0,1,1
50633,1482,6,1,1,1,1,1,1,1
96266,1231,11,1,0,1,0,0,1,1
3449,49,1,1,1,1,0,1,1,1
7156,478,11,1,0,0,1,1,1,1
74526,917,5,0,0,0,1,0,1,1
95852,636,9,0,0,1,0,1,1,1
924,236,3,1,0,0,0,0,1,0
58797,264,6,1,0,1,0,0,1,0
678,886,12,0,0,1,0,1,1,1
73043,5,9,0,1,0,0,1,1,1
50080,728,12,1,1,0,0,1,1,1
2064,586,3,0,1,0,0,0,1,1
1460,473,5,0,0,0,1,1,1,1
9481,622,9,0,0,1,0,1,1,1
9722,461,11,1,0,0,1,0,1,0
8689,287,6,0,0,1,1,1,1,1
8887,1102,8,1,0,0,0,0,1,0
4271,914,3,0,0,1,0,0,1,0
99449,245,1,0,0,0,1,0,1,1
28364,1403,12,0,1,1,0,0,1,1
3757,1229,9,0,1,1,1,0,1,1
256,1004,8,1,1,1,0,0,1,0
1326,1371,3,1,0,0,1,1,1,0
9769,622,11,1,1,0,1,1,1,1
9844,251,9,0,0,1,0,1,1,1
52092,816,8,1,0,0,0,0,1,1
418,1120,2,1,0,1,1,1,1,0
1265,1121,3,0,0,0,1,0,1,1
46303,1052,3,1,0,0,0,0,1,0
41886,1326,7,0,0,1,1,1,1,1
522,457,2,1,0,1,1,1,1,0
571,1481,7,0,0,0,0,0,1,1
656,697,8,0,0,0,1,1,1,1
65457,1374,11,1,1,0,1,1,1,1
79925,954,4,0,0,1,0,1,1,1
1457,382,1,0,1,1,1,1,1,1
1096,428,7,1,0,1,0,1,1,0
8287,485,7,1,0,1,1,0,1,0
3826,968,5,1,0,1,1,1,1,1
899,596,12,0,1,1,1,0,1,1
8198,462,9,1,1,1,0,0,1,1
6628,3,2,1,1,0,0,1,1,1
87051,811,3,1,0,0,1,1,1,1
2441,436,1,1,0,1,1,1,1,1
72133,52,12,0,1,0,0,1,1,1
6995,1276,4,1,1,0,0,0,1,0
5560,399,10,0,0,1,0,1,1,1
33729,831,1,0,1,0,0,1,1,1
98342,1047,1,0,0,0,0,1,1,1
6518,34,10,1,1,1,0,1,1,1
1866,911,9,0,1,0,0,1,1,1
75657,1371,11,1,1,0,1,1,1,1
133,1311,1,1,1,0,0,0,1,0
71919,964,12,1,0,0,0,0,1,1
1330,303,11,0,0,0,1,0,1,1
1700,1208,2,1,1,0,0,0,1,0
6334,345,1,1,1,0,1,0,1,1
21371,827,5,1,1,1,1,0,1,0
74037,1153,4,1,1,0,0,0,1,0
9997,441,8,0,1,1,1,0,1,0
31843,64,8,0,0,1,1,1,1,1
1760,1336,5,1,0,0,0,1,1,0
8340,573,2,1,0,1,1,0,1,0
83781,555,10,0,0,1,1,1,1,1
89206,915,10,1,0,0,0,1,1,1
62378,1054,4,1,1,0,1,1,1,1
9451,1433,11,0,0,0,1,1,1,1
84872,310,7,0,1,0,0,0,1,1
37839,743,10,0,1,0,0,1,1,1
90224,839,11,1,0,1,1,1,1,1
4200,270,5,0,0,0,1,0,1,1
57062,633,2,0,0,0,0,1,1,1
1994,144,6,0,1,0,1,1,1,1
63757,244,4,0,0,0,0,0,1,1
33877,819,12,1,1,1,1,1,1,1
59988,907,12,1,1,1,0,0,1,0
544,777,7,1,0,1,1,1,1,1
53860,1218,1,0,1,0,0,0,1,1
525,430,11,0,1,0,1,0,1,1
65842,1444,3,1,1,1,1,1,1,1
1465,959,11,1,1,0,0,1,1,1
6626,1068,1,1,1,1,0,0,1,0
704,77,4,0,0,1,0,0,1,0
12407,1061,9,1,0,0,0,0,1,0
3338,362,3,0,1,1,1,1,1,1
1379,1128,4,0,0,1,1,0,1,0
8055,1116,7,1,1,0,0,1,1,0
2639,1213,6,0,1,1,1,1,1,1
898,743,6,0,0,1,0,0,1,0
88380,643,3,1,1,0,0,0,1,0
41683,1073,2,1,0,1,1,0,1,0
25456,1251,8,1,0,1,1,0,1,0
1895,1428,11,0,1,1,0,1,1,1
7495,39,8,1,0,1,1,0,1,1
36954,1112,5,0,0,0,0,0,1,1
12602,936,7,0,0,0,1,1,1,1
44790,393,1,0,1,0,1,0,1,1
4258,793,3,0,0,1,1,1,1,1
68393,937,8,0,0,0,1,0,1,1
69843,1484,11,0,0,0,1,0,1,1
5757,944,2,0,1,0,0,1,1,1
8503,690,4,1,1,0,0,0,1,0
1797,688,2,1,0,1,1,0,1,0
1111,106,8,1,0,0,0,0,1,0
1038,337,9,1,0,1,0,0,1,0
17509,419,8,1,1,0,1,1,1,1
3294,403,7,0,1,1,1,0,1,0
9075,373,6,0,0,1,1,1,1,1
33994,1279,9,0,1,1,0,1,1,1
2576,1266,1,0,1,1,0,0,1,0
4135,358,1,0,0,0,1,0,1,1
1225,1290,10,1,0,0,1,0,1,1
7723,521,4,0,0,0,1,0,1,1
9780,996,11,1,0,0,0,1,1,1
822,752,5,1,1,0,1,1,1,1
5007,434,4,0,1,1,0,0,1,1
1522,342,9,0,0,0,0,1,1,1
251,1347,5,1,0,1,0,0,1,0
6136,295,4,0,1,0,0,0,1,1
405,16,5,0,1,1,1,0,1,1
4482,996,2,1,0,1,0,0,1,0
30795,855,6,1,0,0,1,0,1,0
8920,506,4,1,0,1,0,0,1,0
83776,641,5,0,1,0,1,0,1,1
1450,57,5,1,1,1,0,1,1,0
27961,518,7,0,1,1,1,1,1,1
8151,791,8,1,0,0,1,0,1,0
100,644,4,0,0,0,1,0,1,1
1831,803,3,0,1,0,0,0,1,1
1818,371,11,1,0,1,1,1,1,0
5740,929,11,1,0,0,1,1,1,1
92035,478,6,1,0,1,0,1,1,0
1053,1308,9,0,0,0,1,0,1,1
93267,256,2,0,0,0,1,1,1,1
4359,965,8,0,1,1,0,0,1,0
7747,244,5,1,0,1,1,0,1,0
52483,405,10,1,0,0,0,1,1,1
52257,788,11,0,0,0,0,0,1,1
2626,975,5,0,0,1,1,0,1,0
51553,1217,1,1,1,0,1,1,1,1
7690,1441,11,1,0,0,1,0,1,0
961,794,3,1,1,1,0,1,1,1
950,1239,4,1,0,0,1,1,1,1
16756,932,1,1,1,1,0,1,1,0
678,53,6,0,1,0,1,0,1,1
119,1275,5,1,0,1,1,0,1,0
801,995,5,0,0,1,0,0,1,0
1931,384,3,0,1,1,1,1,1,1
7828,1428,5,0,0,0,0,0,1,0
1855,1095,9,0,0,0,1,1,1,1
25484,122,6,0,1,1,0,1,1,1
61973,1281,12,0,1,1,0,0,1,1
5931,922,2,0,1,1,1,0,1,0
625,992,5,1,0,0,0,0,1,0
1047,477,5,1,1,1,1,0,1,0
866,375,8,0,1,1,1,0,1,0
6548,1452,9,1,1,1,0,0,1,0
85762,1336,2,1,1,1,0,1,1,0
6372,472,3,1,0,1,0,0,1,0
67991,848,5,1,1,0,0,0,1,0
7374,529,11,0,1,0,0,1,1,1
9012,979,9,0,1,0,1,0,1,1
9207,682,5,1,1,1,1,1,1,0
9085,315,5,0,1,1,0,0,1,0
1907,1415,12,1,1,0,0,0,1,1
1966,1254,6,0,1,0,1,1,1,1
99008,428,3,0,1,0,1,1,1,1
1128,928,7,0,0,1,0,1,1,0
914,1127,9,0,1,1,0,0,1,1
8668,1388,10,1,0,1,1,0,1,0
1063,358,1,1,1,0,1,0,1,0
66680,490,3,0,1,1,1,1,1,1
28627,790,4,1,0,1,0,1,1,0
5055,832,3,1,1,1,0,1,1,0
336,537,6,1,0,1,1,1,1,0
5279,839,4,1,1,1,1,0,1,0
161,811,1,0,1,0,1,1,1,1
13008,1452,2,1,1,1,1,1,1,1
65535,853,7,0,0,0,0,1,1,1
4633,1490,8,1,1,0,1,1,1,1
39496,154,10,0,0,0,1,0,1,1
1625,1316,6,1,0,0,0,0,1,0
7803,890,12,0,0,1,1,1,1,1
585,765,9,0,0,1,1,0,1,1
1531,195,10,1,1,1,0,1,1,0
7378,209,10,1,0,0,0,0,1,0
8271,1389,2,0,1,0,0,0,1,1
93047,1339,2,1,0,1,1,0,1,0
1058,324,5,0,0,1,1,1,1,1
9023,875,10,1,0,1,1,1,1,1
1596,812,9,0,0,1,0,1,1,1
9646,645,1,0,0,0,0,1,1,1
23942,940,6,1,0,0,0,1,1,1
1258,625,4,0,1,0,1,1,1,1
1961,962,4,1,0,0,1,1,1,1
379,569,3,0,1,1,1,1,1,1
95118,1082,11,0,0,0,1,1,1,1
1648,530,1,1,0,0,0,0,1,0
1886,221,9,0,1,0,1,0,1,1
8043,31,6,1,1,0,0,1,1,1
1787,38,2,1,0,1,1,1,1,1
7701,1412,5,0,0,1,0,0,1,0
1066,1203,4,0,0,0,0,0,1,1
3799,452,11,1,1,0,0,1,1,1
1586,1323,3,1,0,1,1,1,1,0
1574,502,5,0,1,0,0,1,1,1
6562,1459,9,1,1,0,1,1,1,1
94461,1114,12,0,1,0,0,0,1,1
89515,34,12,1,0,0,0,1,1,1
1746,1483,12,1,0,1,1,1,1,0
1912,21,8,1,1,1,0,0,1,0
914,588,1,0,1,1,1,1,1,1
13359,280,7,1,0,1,1,1,1,1
9166,1005,11,1,0,0,1,1,1,1
1391,547,5,0,1,1,0,1,1,1
272,1251,3,1,1,1,0,1,1,1
24452,557,12,1,1,0,1,0,1,1
1894,790,7,0,1,0,0,1,1,1
1755,1014,7,0,0,0,1,0,1,1
1053,186,9,1,1,1,1,1,1,1
4705,38,11,0,0,0,0,0,1,1
61492,1238,8,0,1,0,1,0,1,1
1866,1473,2,1,0,1,1,0,1,0
